50   1.072000E-18  210.0
49   1.254000E-18  205.0
48   1.475000E-18  200.0
47   1.746000E-18  195.0
46   2.080000E-18  190.0
45   2.496000E-18  185.0
44   3.019000E-18  180.0
43   3.686000E-18  175.0
42   4.545000E-18  170.0
41   5.675000E-18  165.0
40   7.179000E-18  160.0
39   9.233000E-18  155.0
38   1.209000E-17  150.0
37   1.620000E-17  145.0
36   2.228000E-17  140.0
35   3.159000E-17  135.0
34   4.546000E-17  130.0
33   7.062000E-17  125.0
32   1.055000E-16  120.0
31   1.758006E-16  117.0
30   2.720129E-16  114.0
29   4.471197E-16  111.0
28   7.668143E-16  108.0
27   1.302173E-15  105.0
26   2.225768E-15  102.0
25   3.842629E-15   99.0
24   6.713591E-15   96.0
23   1.168248E-14   93.0
22   2.016529E-14   90.0
21   3.469911E-14   87.0
20   5.869338E-14   84.0
19   9.557889E-14   81.0
18   1.522869E-13   78.0
17   2.369240E-13   75.0
16   3.591513E-13   72.0
15   5.265722E-13   69.0
14   7.527855E-13   66.0
13   1.035536E-12   63.0
12   1.340638E-12   60.0
11   1.520856E-12   55.0
10   8.398222E-14   50.0
 9   1.881179E-15   45.0
 8   2.811559E-15   40.0
 7   3.997595E-15   35.0
 6   4.749432E-15   30.0
 5   3.388953E-15   25.0
 4   7.660302E-16   20.0
 3   1.792059E-17   15.0
 2   6.364597E-21   10.0
1.400000E+00   0.000000E+00  87
88   1.770000E-20  400.0
87   1.850000E-20  395.0
86   2.019000E-20  390.0
85   2.205000E-20  385.0
84   2.409000E-20  380.0
83   2.634000E-20  375.0
82   2.883000E-20  370.0
81   3.158000E-20  365.0
80   3.462000E-20  360.0
79   3.799000E-20  355.0
78   4.172000E-20  350.0
77   4.586000E-20  345.0
76   5.046000E-20  340.0
75   5.557000E-20  335.0
74   6.127000E-20  330.0
73   6.764000E-20  325.0
72   7.475000E-20  320.0
71   8.270000E-20  315.0
70   9.164000E-20  310.0
69   1.017000E-19  305.0
68   1.130000E-19  300.0
67   1.257000E-19  295.0
66   1.401000E-19  290.0
65   1.563000E-19  285.0
64   1.748000E-19  280.0
63   1.959000E-19  275.0
62   2.198000E-19  270.0
61   2.472000E-19  265.0
60   2.786000E-19  260.0
59   3.148000E-19  255.0
58   3.566000E-19  250.0
57   4.050000E-19  245.0
56   4.612000E-19  240.0
55   5.269000E-19  235.0
54   6.038000E-19  230.0
53   6.945000E-19  225.0
52   8.018000E-19  220.0
51   9.296000E-19  215.0
50   1.083000E-18  210.0
49   1.267000E-18  205.0
48   1.491000E-18  200.0
47   1.764000E-18  195.0
46   2.101000E-18  190.0
45   2.521000E-18  185.0
44   3.049000E-18  180.0
43   3.723000E-18  175.0
42   4.592000E-18  170.0
41   5.733000E-18  165.0
40   7.252000E-18  160.0
39   9.327000E-18  155.0
38   1.221000E-17  150.0
37   1.637000E-17  145.0
36   2.251000E-17  140.0
35   3.192000E-17  135.0
34   4.592000E-17  130.0
33   7.134000E-17  125.0
32   1.066000E-16  120.0
31   1.775980E-16  117.0
30   2.744109E-16  114.0
29   4.516260E-16  111.0
28   7.751521E-16  108.0
27   1.316614E-15  105.0
26   2.249640E-15  102.0
25   3.883887E-15   99.0
24   6.787089E-15   96.0
23   1.181157E-14   93.0
22   2.039344E-14   90.0
21   3.509224E-14   87.0
20   5.930688E-14   84.0
19   9.639030E-14   81.0
18   1.530923E-13   78.0
17   2.371851E-13   75.0
16   3.585189E-13   72.0
15   5.250045E-13   69.0
14   7.462980E-13   66.0
13   1.012819E-12   63.0
12   1.275156E-12   60.0
11   1.028853E-12   55.0
10   9.301965E-15   50.0
 9   1.358562E-15   45.0
 8   2.007709E-15   40.0
 7   2.817593E-15   35.0
 6   3.289897E-15   30.0
 5   2.258260E-15   25.0
 4   4.625561E-16   20.0
 3   8.344127E-18   15.0
 2   1.511465E-21   10.0
1.200000E+00   0.000000E+00  87
88   1.800000E-20  400.0
87   1.882000E-20  395.0
86   2.053000E-20  390.0
85   2.242000E-20  385.0
84   2.450000E-20  380.0
83   2.679000E-20  375.0
82   2.932000E-20  370.0
81   3.211000E-20  365.0
80   3.521000E-20  360.0
79   3.863000E-20  355.0
78   4.243000E-20  350.0
77   4.664000E-20  345.0
76   5.131000E-20  340.0
75   5.651000E-20  335.0
74   6.231000E-20  330.0
73   6.878000E-20  325.0
72   7.601000E-20  320.0
71   8.410000E-20  315.0
70   9.318000E-20  310.0
69   1.034000E-19  305.0
68   1.149000E-19  300.0
67   1.278000E-19  295.0
66   1.424000E-19  290.0
65   1.590000E-19  285.0
64   1.778000E-19  280.0
63   1.992000E-19  275.0
62   2.235000E-19  270.0
61   2.514000E-19  265.0
60   2.833000E-19  260.0
59   3.201000E-19  255.0
58   3.626000E-19  250.0
57   4.118000E-19  245.0
56   4.690000E-19  240.0
55   5.357000E-19  235.0
54   6.140000E-19  230.0
53   7.062000E-19  225.0
52   8.153000E-19  220.0
51   9.453000E-19  215.0
50   1.101000E-18  210.0
49   1.288000E-18  205.0
48   1.516000E-18  200.0
47   1.794000E-18  195.0
46   2.137000E-18  190.0
45   2.564000E-18  185.0
44   3.101000E-18  180.0
43   3.786000E-18  175.0
42   4.669000E-18  170.0
41   5.829000E-18  165.0
40   7.374000E-18  160.0
39   9.484000E-18  155.0
38   1.242000E-17  150.0
37   1.664000E-17  145.0
36   2.289000E-17  140.0
35   3.245000E-17  135.0
34   4.669000E-17  130.0
33   7.254000E-17  125.0
32   1.084000E-16  120.0
31   1.800960E-16  117.0
30   2.779008E-16  114.0
29   4.574761E-16  111.0
28   7.859625E-16  108.0
27   1.335588E-15  105.0
26   2.283581E-15  102.0
25   3.943340E-15   99.0
24   6.892031E-15   96.0
23   1.199185E-14   93.0
22   2.069972E-14   90.0
21   3.556034E-14   87.0
20   5.994319E-14   84.0
19   9.707943E-14   81.0
18   1.534581E-13   78.0
17   2.366492E-13   75.0
16   3.567332E-13   72.0
15   5.208268E-13   69.0
14   7.323514E-13   66.0
13   9.742379E-13   63.0
12   1.172620E-12   60.0
11   4.601688E-13   55.0
10   1.190335E-15   50.0
 9   9.926064E-16   45.0
 8   1.448137E-15   40.0
 7   2.006426E-15   35.0
 6   2.300875E-15   30.0
 5   1.520458E-15   25.0
 4   2.827998E-16   20.0
 3   3.936957E-18   15.0
 2   3.488627E-22   10.0
1.005000E+00   0.000000E+00  87
88   1.854000E-20  400.0
87   1.938000E-20  395.0
86   2.114000E-20  390.0
85   2.309000E-20  385.0
84   2.523000E-20  380.0
83   2.759000E-20  375.0
82   3.019000E-20  370.0
81   3.307000E-20  365.0
80   3.626000E-20  360.0
79   3.978000E-20  355.0
78   4.369000E-20  350.0
77   4.803000E-20  345.0
76   5.284000E-20  340.0
75   5.819000E-20  335.0
74   6.416000E-20  330.0
73   7.083000E-20  325.0
72   7.827000E-20  320.0
71   8.660000E-20  315.0
70   9.596000E-20  310.0
69   1.065000E-19  305.0
68   1.183000E-19  300.0
67   1.316000E-19  295.0
66   1.467000E-19  290.0
65   1.637000E-19  285.0
64   1.831000E-19  280.0
63   2.051000E-19  275.0
62   2.302000E-19  270.0
61   2.589000E-19  265.0
60   2.918000E-19  260.0
59   3.297000E-19  255.0
58   3.734000E-19  250.0
57   4.241000E-19  245.0
56   4.830000E-19  240.0
55   5.517000E-19  235.0
54   6.323000E-19  230.0
53   7.272000E-19  225.0
52   8.396000E-19  220.0
51   9.735000E-19  215.0
50   1.134000E-18  210.0
49   1.327000E-18  205.0
48   1.561000E-18  200.0
47   1.847000E-18  195.0
46   2.200000E-18  190.0
45   2.640000E-18  185.0
44   3.193000E-18  180.0
43   3.899000E-18  175.0
42   4.808000E-18  170.0
41   6.003000E-18  165.0
40   7.594000E-18  160.0
39   9.767000E-18  155.0
38   1.279000E-17  150.0
37   1.714000E-17  145.0
36   2.357000E-17  140.0
35   3.342000E-17  135.0
34   4.808000E-17  130.0
33   7.470000E-17  125.0
32   1.116000E-16  120.0
31   1.838909E-16  117.0
30   2.833881E-16  114.0
29   4.663094E-16  111.0
28   8.015635E-16  108.0
27   1.362625E-15  105.0
26   2.331178E-15  102.0
25   4.024992E-15   99.0
24   7.031941E-15   96.0
23   1.222219E-14   93.0
22   2.107025E-14   90.0
21   3.613376E-14   87.0
20   6.081681E-14   84.0
19   9.828245E-14   81.0
18   1.549374E-13   78.0
17   2.385734E-13   75.0
16   3.594556E-13   72.0
15   5.222617E-13   69.0
14   7.245053E-13   66.0
13   9.362156E-13   63.0
12   1.018409E-12   60.0
11   8.791160E-14   55.0
10   5.057598E-16   50.0
 9   6.946890E-16   45.0
 8   9.971770E-16   40.0
 7   1.359669E-15   35.0
 6   1.526362E-15   30.0
 5   9.644361E-16   25.0
 4   1.605942E-16   20.0
 3   1.649494E-18   15.0
 2   5.923340E-23   10.0
8.100001E-01   0.000000E+00  87
88   1.965000E-20  400.0
87   2.054000E-20  395.0
86   2.241000E-20  390.0
85   2.447000E-20  385.0
84   2.674000E-20  380.0
83   2.924000E-20  375.0
82   3.200000E-20  370.0
81   3.505000E-20  365.0
80   3.843000E-20  360.0
79   4.216000E-20  355.0
78   4.631000E-20  350.0
77   5.090000E-20  345.0
76   5.600000E-20  340.0
75   6.167000E-20  335.0
74   6.800000E-20  330.0
73   7.507000E-20  325.0
72   8.296000E-20  320.0
71   9.179000E-20  315.0
70   1.017000E-19  310.0
69   1.128000E-19  305.0
68   1.254000E-19  300.0
67   1.395000E-19  295.0
66   1.554000E-19  290.0
65   1.735000E-19  285.0
64   1.940000E-19  280.0
63   2.174000E-19  275.0
62   2.440000E-19  270.0
61   2.743000E-19  265.0
60   3.092000E-19  260.0
59   3.494000E-19  255.0
58   3.958000E-19  250.0
57   4.495000E-19  245.0
56   5.119000E-19  240.0
55   5.847000E-19  235.0
54   6.701000E-19  230.0
53   7.708000E-19  225.0
52   8.899000E-19  220.0
51   1.032000E-18  215.0
50   1.201000E-18  210.0
49   1.406000E-18  205.0
48   1.654000E-18  200.0
47   1.958000E-18  195.0
46   2.332000E-18  190.0
45   2.798000E-18  185.0
44   3.384000E-18  180.0
43   4.132000E-18  175.0
42   5.096000E-18  170.0
41   6.362000E-18  165.0
40   8.048000E-18  160.0
39   1.035000E-17  155.0
38   1.355000E-17  150.0
37   1.816000E-17  145.0
36   2.498000E-17  140.0
35   3.542000E-17  135.0
34   5.096000E-17  130.0
33   7.917000E-17  125.0
32   1.183000E-16  120.0
31   1.901442E-16  117.0
30   2.932231E-16  114.0
29   4.815727E-16  111.0
28   8.275097E-16  108.0
27   1.407055E-15  105.0
26   2.406545E-15  102.0
25   4.154165E-15   99.0
24   7.258542E-15   96.0
23   1.263006E-14   93.0
22   2.178642E-14   90.0
21   3.737072E-14   87.0
20   6.269537E-14   84.0
19   1.007152E-13   81.0
18   1.577099E-13   78.0
17   2.416493E-13   75.0
16   3.621333E-13   72.0
15   5.185048E-13   69.0
14   6.987551E-13   66.0
13   8.353844E-13   63.0
12   6.452138E-13   60.0
11   3.279640E-15   55.0
10   3.326990E-16   50.0
 9   4.528647E-16   45.0
 8   6.366045E-16   40.0
 7   8.499850E-16   35.0
 6   9.279621E-16   30.0
 5   5.549138E-16   25.0
 4   8.069522E-17   20.0
 3   5.694428E-19   15.0
 2   5.882410E-24   10.0
6.600000E-01   0.000000E+00  87
88   2.080000E-20  400.0
87   2.174000E-20  395.0
86   2.373000E-20  390.0
85   2.591000E-20  385.0
84   2.831000E-20  380.0
83   3.096000E-20  375.0
82   3.388000E-20  370.0
81   3.711000E-20  365.0
80   4.068000E-20  360.0
79   4.464000E-20  355.0
78   4.903000E-20  350.0
77   5.389000E-20  345.0
76   5.929000E-20  340.0
75   6.530000E-20  335.0
74   7.200000E-20  330.0
73   7.948000E-20  325.0
72   8.783000E-20  320.0
71   9.718000E-20  315.0
70   1.077000E-19  310.0
69   1.195000E-19  305.0
68   1.327000E-19  300.0
