  270.00    280.00   0.25   0.36   0.23   0.10   0.06   0.00   6.66988   6.66988
  280.00    290.00   0.25   0.37   0.23   0.10   0.05   0.00   7.09936   7.09936
  290.00    300.00   0.25   0.37   0.24   0.09   0.05   0.00   7.45709   7.45709
  300.00    310.00   0.25   0.37   0.24   0.09   0.04   0.00   7.69832   7.69832
  310.00    320.00   0.26   0.39   0.25   0.10   0.00   0.00   8.15317   8.15317
  320.00    330.00   0.26   0.39   0.25   0.10   0.00   0.00   8.27000   8.27000
  330.00    340.00   0.26   0.40   0.25   0.09   0.00   0.00   8.77300   8.77300
  340.00    350.00   0.26   0.40   0.25   0.09   0.00   0.00   9.15432   9.15432
  350.00    360.00   0.26   0.40   0.25   0.09   0.00   0.00   9.44200   9.44200
  360.00    370.00   0.26   0.40   0.25   0.08   0.00   0.00   9.82024   9.82024
  370.00    380.00   0.26   0.41   0.25   0.08   0.00   0.00  10.47249  10.47249
  380.00    390.00   0.26   0.41   0.25   0.08   0.00   0.00  11.12475  11.12475
  390.00    400.00   0.26   0.41   0.25   0.07   0.00   0.00  11.77700  11.77700
  400.00    410.00   0.26   0.41   0.25   0.07   0.00   0.00  11.62572  11.62572
  410.00    420.00   0.26   0.41   0.26   0.07   0.00   0.00  11.21000  11.21000
  420.00    430.00   0.27   0.42   0.26   0.05   0.00   0.00  11.31901  11.31901
  430.00    440.00   0.27   0.43   0.27   0.03   0.00   0.00  11.42802  11.42802
  440.00    450.00   0.28   0.44   0.27   0.01   0.00   0.00  11.73372  11.73372
  450.00    460.00   0.28   0.45   0.27   0.00   0.00   0.00  12.03943  12.03943
  460.00    470.00   0.28   0.45   0.27   0.00   0.00   0.00  11.92850  11.92850
  470.00    480.00   0.28   0.45   0.27   0.00   0.00   0.00  11.95602  11.95602
  480.00    490.00   0.28   0.45   0.27   0.00   0.00   0.00  12.78744  12.78744
  490.00    500.00   0.28   0.45   0.27   0.00   0.00   0.00  12.01402  12.01402
  500.00    510.00   0.28   0.45   0.27   0.00   0.00   0.00  11.83896  11.83896
  510.00    520.00   0.28   0.45   0.27   0.00   0.00   0.00  11.95600  11.95600
  520.00    530.00   0.28   0.45   0.27   0.00   0.00   0.00  12.04167  12.04167
  530.00    540.00   0.29   0.45   0.26   0.00   0.00   0.00  12.24000  12.24000
  540.00    550.00   0.29   0.45   0.26   0.00   0.00   0.00  12.35600  12.35600
  550.00    560.00   0.29   0.45   0.26   0.00   0.00   0.00  12.59063  12.59063
  560.00    570.00   0.29   0.45   0.26   0.00   0.00   0.00  12.80012  12.80012
  570.00    580.00   0.29   0.45   0.26   0.00   0.00   0.00  12.92300  12.92300
  580.00    590.00   0.29   0.45   0.25   0.00   0.00   0.00  13.08645  13.08645
  590.00    600.00   0.30   0.45   0.25   0.00   0.00   0.00  13.28939  13.28939
  600.00    610.00   0.30   0.45   0.25   0.00   0.00   0.00  13.39800  13.39800
  610.00    620.00   0.30   0.45   0.25   0.00   0.00   0.00  13.40000  13.40000
  620.00    630.00   0.31   0.45   0.24   0.00   0.00   0.00  13.40000  13.40000
  630.00    640.00   0.31   0.45   0.24   0.00   0.00   0.00  13.31500  13.31500
  640.00    650.00   0.31   0.45   0.24   0.00   0.00   0.00  13.23623  13.23623
  650.00    660.00   0.31   0.45   0.24   0.00   0.00   0.00  12.90837  12.90837
  660.00    670.00   0.32   0.45   0.23   0.00   0.00   0.00  12.44200  12.44200
  670.00    680.00   0.42   0.58   0.00   0.00   0.00   0.00  10.98400  10.98400
  680.00    690.00   0.42   0.58   0.00   0.00   0.00   0.00  22.36679  22.36679
  690.00    700.00   0.43   0.57   0.00   0.00   0.00   0.00   9.23861   9.23861
  700.00    710.00   0.43   0.57   0.00   0.00   0.00   0.00  11.43155  11.43155
  710.00    720.00   0.44   0.56   0.00   0.00   0.00   0.00   8.99871   8.99871
  720.00    730.00   0.44   0.56   0.00   0.00   0.00   0.00  15.86265  15.86265
  730.00    740.00   0.90   0.10   0.00   0.00   0.00   0.00  10.87669  10.87669
  740.00    750.00   1.00   0.00   0.00   0.00   0.00   0.00  12.93472  12.93472
  750.00    760.00   1.00   0.00   0.00   0.00   0.00   0.00   9.92787   9.92787
  760.00    770.00   1.00   0.00   0.00   0.00   0.00   0.00   4.01561   4.01561
  770.00    780.00   1.00   0.00   0.00   0.00   0.00   0.00   3.87358   3.87358
  780.00    790.00   1.00   0.00   0.00   0.00   0.00   0.00   3.72069   3.72069
  790.00    800.00   1.00   0.00   0.00   0.00   0.00   0.00   4.37297   4.37297
  800.00    810.00   1.00   0.00   0.00   0.00   0.00   0.00   3.54917   3.54917
  810.00    820.00   1.00   0.00   0.00   0.00   0.00   0.00   5.89056   5.89056
  820.00    830.00   1.00   0.00   0.00   0.00   0.00   0.00   2.92849   2.92849
  830.00    840.00   1.00   0.00   0.00   0.00   0.00   0.00   3.30000   3.30000
  840.00    850.00   1.00   0.00   0.00   0.00   0.00   0.00   3.25294   3.25294
  850.00    860.00   1.00   0.00   0.00   0.00   0.00   0.00   3.12764   3.12764
  860.00    870.00   1.00   0.00   0.00   0.00   0.00   0.00   3.10000   3.10000
  870.00    880.00   1.00   0.00   0.00   0.00   0.00   0.00  11.19143  11.19143
  880.00    890.00   1.00   0.00   0.00   0.00   0.00   0.00   3.44233   3.44233
  890.00    900.00   1.00   0.00   0.00   0.00   0.00   0.00   2.75794   2.75794
  900.00    910.00   1.00   0.00   0.00   0.00   0.00   0.00   2.74992   2.74992
  910.00    920.00   1.00   0.00   0.00   0.00   0.00   0.00   0.29051   0.29051
  920.00    930.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
  930.00    940.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
  940.00    950.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
  950.00    960.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
  960.00    970.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
  970.00    980.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
  980.00    990.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
  990.00   1000.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
 1000.00   1010.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
 1010.00   1020.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
 1020.00   1030.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
 1030.00   1040.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
 1040.00   1050.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
 1050.00   1100.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
 1100.00   1150.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
 1150.00   1210.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
 1210.00   1220.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
 1220.00   1250.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
 1250.00   1300.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
 1300.00   1350.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
 1350.00   1400.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
 1400.00   1450.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
 1450.00   1500.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
 1500.00   1550.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
 1550.00   1600.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
 1600.00   1650.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
 1650.00   1700.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
 1700.00   1750.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00000   0.00000
